	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
SIK1	96	50	-0.9477196303882206	0.37644
SIK2	96	44	4.440531687207139	0.9143
SIK3	96	59	0.050164810886794184	0.50735
SIKE1	96	51	0.3580395902175897	0.54808
SIL1	96	28	-0.7530617304297772	0.42338
SIM1	96	31	-1.4023869484856375	0.35773
SIM2	96	52	-6.906265891818849	0.01141
SIN3B	96	34	-1.7303099934128745	0.31948
SIPA1	96	45	1.2667301367333885	0.65538
SIPA1L1	96	61	-2.439915126395844	0.18554
SIPA1L3	96	53	-7.831686870560421	0.00458
SIRPA	96	45	-0.8966001795022638	0.38849
SIRPB1	96	59	-5.749919568566702	0.01954
SIRPG	96	66	-0.05614201960501048	0.49344
SIRT1	96	58	-2.757036881597917	0.16358
SIRT2	96	21	1.4768472987589119	0.6268
SIRT3	96	59	2.5758614545960334	0.82224
SIRT4	96	47	-0.5711210815401504	0.43046
SIRT5	96	18	0.8753660923366471	0.57419
SIRT6	96	48	1.7390494665769205	0.71475
SIRT7	96	48	-4.162035076361036	0.09124
SIT1	96	33	3.193733543926285	0.80561
SIVA1	96	79	-13.909676669400813	1e-05
SIX1	96	55	-2.240369233124127	0.21826
SIX2	96	56	-2.3967511088444815	0.20031
SIX3	96	41	3.118393845987806	0.8255
SIX5	96	34	0.34587798872731834	0.53891
SIX6	96	30	4.219057015938712	0.85976
SKA1	96	72	-16.717452097277793	1e-05
SKAP1	96	52	-4.238769915713042	0.07816
SKAP2	96	43	-0.024174546574956237	0.49706
SKI	96	45	-0.3409015417663667	0.45725
SKIL	96	30	-4.281371330330871	0.13869
SKIV2L	96	33	0.0218903572899823	0.50155
SKIV2L2	96	69	-7.666773533402883	0.00137
SKP1	96	62	1.6322514311910565	0.72703
SKP2	96	69	-14.200533243580633	1e-05
SLA	96	52	3.4600196107333994	0.87743
SLAMF1	96	52	0.6529361836489905	0.58689
SLAMF7	96	54	-6.322961120475794	0.01643
SLAMF8	96	57	-5.658291276709483	0.02407
SLBP	96	71	-11.292729435855838	1e-05
SLC10A1	96	55	-3.176767077233674	0.13615
SLC10A2	96	58	-4.090158781006107	0.0738
SLC10A3	96	34	0.5127189706809526	0.55689
SLC11A1	96	33	-1.395315087531869	0.35306
SLC11A2	96	42	-3.5366853732809203	0.14243
SLC12A1	96	55	2.409611070780633	0.79875
SLC12A2	96	49	-2.655742429872196	0.19151
SLC12A3	96	41	1.0338522683488516	0.62267
SLC12A4	96	31	-3.1272027799126554	0.20756
SLC12A5	96	50	0.8302723263552294	0.61104
SLC12A6	96	53	-1.4134398412907203	0.31546
SLC12A7	96	33	6.273181471333757	0.94952
SLC12A8	96	41	-0.23946030298845322	0.46871
SLC12A9	96	30	-1.483359156918683	0.35037
SLC13A1	96	50	-2.839361625337654	0.17512
SLC13A2	96	53	-6.8749587475282175	0.01103
SLC13A3	96	45	1.0557185639884088	0.63134
SLC13A4	96	58	-3.023597405201832	0.1414
SLC14A1	96	39	0.9555473432097867	0.61191
SLC14A2	96	40	-1.8050904703501023	0.29484
SLC15A1	96	44	-2.580024921853443	0.21161
SLC15A2	96	58	-3.048691364133163	0.13951
SLC15A3	96	54	-1.674607749035733	0.28504
SLC16A1	96	33	2.041387286659817	0.71078
SLC16A10	96	54	0.4469185250676024	0.56332
SLC16A2	96	34	3.8400493037820063	0.85257
SLC16A3	96	58	-10.13579695044606	0.00023
SLC16A4	96	45	0.17285294905113355	0.52199
SLC16A5	96	16	1.186875632316382	0.59229
SLC16A6	96	37	1.8604959724443177	0.70016
SLC16A7	96	51	-3.1554034938587465	0.14654
SLC16A8	96	64	-5.297567606719118	0.0252
SLC17A1	96	64	-9.187988916188193	0.00031
SLC17A2	96	64	-7.869518141243061	0.0018
SLC17A3	96	46	-0.4813331855991447	0.43888
SLC17A4	96	63	-6.25143638678332	0.01034
SLC17A5	96	28	0.5963461865654589	0.55824
SLC17A6	96	41	1.6103321681481755	0.68637
SLC17A7	96	58	-5.477963079604056	0.0265
SLC17A9	96	61	-10.6201243396071	8e-05
SLC18A1	96	66	-3.927223964517583	0.06816
SLC18A2	96	41	0.8866425770641141	0.60587
SLC18A3	96	44	-2.5713556810809757	0.21237
SLC19A1	96	63	-8.451497257366556	0.00093
SLC19A2	96	47	-2.5079854207460146	0.21048
SLC19A3	96	52	-1.1760281320366892	0.34434
SLC1A1	96	49	4.327497824932324	0.91945
SLC1A2	96	63	-1.6873234561570336	0.26537
SLC1A3	96	61	-5.8551272232058915	0.01645
SLC1A4	96	58	-2.499063636042677	0.18704
SLC1A5	96	56	-2.9045597876822726	0.15449
SLC1A6	96	53	-1.2076677612439493	0.34094
SLC1A7	96	38	-2.6734812797921266	0.21992
SLC20A1	96	58	-11.388020934603386	4e-05
SLC20A2	96	63	-1.1520597094157745	0.33282
SLC22A1	96	63	-4.27669501786164	0.05744
SLC22A11	96	61	-1.8771581972830005	0.24462
SLC22A13	96	50	-1.802112427607368	0.27495
SLC22A14	96	42	0.09997830666687163	0.50926
SLC22A17	96	36	-1.0076699160110822	0.3845
SLC22A18	96	15	-0.5714832074715105	0.45562
SLC22A18AS	96	51	-0.26435888120297324	0.46568
SLC22A2	96	42	2.3086954320921165	0.75606
SLC22A3	96	61	-4.666990974889449	0.04459
SLC22A4	96	54	2.412699365329117	0.79725
SLC22A5	96	43	-2.1315503468811365	0.25832
SLC22A6	96	36	-3.1584036723796065	0.18431
SLC22A7	96	49	-6.083001072910597	0.02509
SLC22A8	96	41	-1.0781357592405174	0.37075
SLC23A2	96	34	0.5804192028487714	0.56418
SLC24A1	96	25	3.0217263217788495	0.76073
SLC24A2	96	57	0.3338182656425716	0.54421
SLC24A3	96	45	2.3941819418095642	0.77407
SLC24A6	96	43	-5.846321947263391	0.03795
SLC25A1	96	30	-0.6057235919214702	0.43726
SLC25A10	96	52	-16.608474676182976	1e-05
SLC25A11	96	55	-4.642921125095888	0.05542
SLC25A12	96	48	-9.647177812308394	0.00132
SLC25A13	96	59	-2.7336418236784445	0.16404
SLC25A14	96	66	-2.3943210662552312	0.18309
SLC25A15	96	74	-15.044832015501967	1e-05
SLC25A16	96	41	0.010669034034948729	0.4991
SLC25A17	96	53	-6.977016651298072	0.01007
SLC25A20	96	52	-1.025634169283415	0.36314
SLC25A21	96	58	5.150619576151314	0.96458
SLC25A22	96	53	-7.856182016294136	0.00444
SLC25A23	96	29	-2.4195465980283424	0.26981
SLC25A24	96	38	1.5576072341657263	0.67591
SLC25A28	96	53	-5.504487184903506	0.03239
SLC25A3	96	55	-0.2886943867079808	0.45923
SLC25A30	96	55	-2.90029636085761	0.15779
SLC25A31	96	65	0.3513015994574582	0.55378
SLC25A32	96	69	-12.54713233816128	1e-05
SLC25A36	96	37	2.767177008615015	0.78166
SLC25A37	96	66	-2.4843557227596844	0.17397
SLC25A38	96	37	6.551791299239239	0.9653
SLC25A4	96	60	-4.696020013185605	0.04611
SLC25A40	96	67	-14.190341739148668	1e-05
SLC25A42	96	51	-6.545674665506238	0.0157
SLC25A44	96	53	-7.465856319270495	0.00639
SLC25A46	96	40	-2.5202440872177423	0.22612
SLC25A5	96	54	-5.913489084092394	0.02295
SLC25A6	96	27	-3.0752408227615184	0.22725
SLC26A1	96	52	1.3117828113857632	0.67077
SLC26A10	96	37	2.865718079395474	0.78975
SLC26A2	96	69	-4.84075512302533	0.03142
SLC26A3	96	55	-2.308785513800745	0.21132
SLC26A4	96	53	3.299123285002542	0.86895
SLC26A6	96	47	-6.112656424792714	0.02695
SLC27A2	96	58	-8.777066509289455	0.00111
SLC27A3	96	39	3.484705982407336	0.84464
SLC27A5	96	49	3.6785005874960346	0.88394
SLC27A6	96	33	1.372697700673397	0.64722
SLC28A1	96	40	-0.6173824580231121	0.42452
SLC28A2	96	34	0.2034459757875831	0.52324
SLC28A3	96	62	-2.6752239993708997	0.16523
SLC29A1	96	55	-8.071271767004935	0.00322
SLC29A2	96	25	7.25833963269787	0.94747
SLC29A3	96	28	-2.8929300071128194	0.23473
SLC2A1	96	42	1.0306381987521998	0.61979
SLC2A10	96	33	0.5606000470229937	0.56075
SLC2A11	96	30	3.8875855901462884	0.84128
SLC2A2	96	53	3.514250454166123	0.88373
SLC2A3	96	31	1.2607742674666385	0.63051
SLC2A4	96	38	2.336455668939121	0.75252
SLC2A4RG	96	56	-2.8150493354027173	0.16228
SLC2A5	96	46	1.6455957506273124	0.69996
SLC2A6	96	38	1.9306554640162013	0.71379
SLC2A8	96	56	-6.599614332873786	0.01109
SLC2A9	96	37	-0.3616831674657452	0.45986
SLC30A1	96	44	-2.3365203009991524	0.23424
SLC30A10	96	54	1.657556588517194	0.71735
SLC30A3	96	54	-11.049081140478421	0.00011
SLC30A4	96	41	-1.4608069281604121	0.32819
SLC30A5	96	61	-3.157857376523265	0.12398
SLC30A9	96	47	2.9703981161488904	0.83139
SLC31A1	96	57	-10.066399520928675	0.00025
SLC31A2	96	49	-0.2974807297925862	0.46009
SLC33A1	96	28	-1.623355699055271	0.34009
SLC34A1	96	31	-1.0193048602990415	0.39631
SLC34A2	96	32	0.06325434748901225	0.50825
SLC35A1	96	26	6.453282288749181	0.93259
SLC35A2	96	50	1.3562154366898522	0.67483
SLC35A3	96	34	2.1165505246321614	0.72013
SLC35A5	96	46	-5.602307372804716	0.03927
SLC35B1	96	46	-1.1874014109173603	0.35241
SLC35C1	96	42	-3.127110508091292	0.17085
SLC35C2	96	59	0.30996794077482054	0.54456
SLC35D1	96	50	-8.195478564815437	0.00394
SLC35D2	96	26	-0.2260305990211026	0.47827
SLC35E1	96	44	3.752176022067944	0.87653
SLC35E2	96	50	-0.545160226505412	0.42973
SLC35E2B	96	20	-2.1655614290097036	0.32088
SLC35E3	96	31	0.5080248628043998	0.55442
SLC35F2	96	47	-2.304609128686002	0.22986
SLC35F5	96	42	3.8113250634231206	0.87376
SLC36A1	96	48	-5.7552420957460395	0.03366
SLC37A1	96	44	5.850122755171265	0.96355
SLC37A4	96	73	-13.2166260700305	1e-05
SLC38A1	96	42	2.114302375987291	0.73808
SLC38A10	96	34	1.6832201682126076	0.67898
SLC38A2	96	23	-1.6456424537471699	0.35303
SLC38A3	96	46	-4.968873497423379	0.05889
SLC38A4	96	51	-6.895338847029285	0.01206
SLC38A6	96	56	1.1118350276354814	0.65182
SLC38A7	96	27	1.0771725888866313	0.60445
SLC39A1	96	55	-4.05922267273798	0.08081
SLC39A14	96	43	1.4351898198856736	0.671
SLC39A2	96	59	-8.925153820410328	0.00094
SLC39A4	96	27	-2.8364371570931084	0.24487
SLC39A6	96	51	0.9725034101797443	0.62745
SLC39A8	96	60	-0.3335984281885532	0.45303
SLC39A9	96	42	-0.1804581343169719	0.47624
SLC3A1	96	54	-7.273289379778139	0.0071
SLC3A2	96	49	-5.966464639747767	0.02705
SLC41A3	96	43	-0.788050252852118	0.40498
SLC43A1	96	68	-8.383967897409244	0.00076
SLC43A3	96	66	-14.538817709772209	1e-05
SLC44A1	96	30	1.9895311294603482	0.69747
SLC44A4	96	46	-4.287925701319365	0.0879
SLC45A2	96	56	0.21468056136514424	0.52871
SLC46A3	96	46	-3.92972088360365	0.10639
SLC47A1	96	53	-1.8725436226763938	0.26201
SLC48A1	96	26	3.402530045458038	0.79079
SLC4A1	96	43	-2.2610075005483914	0.2463
SLC4A10	96	55	1.3558051184541053	0.68151
SLC4A1AP	96	53	-2.8828344603287883	0.16359
SLC4A2	96	43	0.9194758856920366	0.61158
SLC4A3	96	31	-3.144618601223468	0.20635
SLC4A4	96	46	-6.926665621936049	0.01565
SLC4A5	96	44	3.6724776362031704	0.87199
SLC4A7	96	55	-0.5506632853010444	0.42349
SLC4A8	96	54	-6.584294559304425	0.01331
SLC50A1	96	27	3.262038287410974	0.78836
SLC5A1	96	37	3.939718653886826	0.86598
SLC5A12	96	44	3.80608986094203	0.87955
SLC5A2	96	45	0.3556116426724362	0.54529
SLC5A3	96	52	1.4949801887083207	0.6934
SLC5A4	96	62	-6.568428656916305	0.00849
SLC5A5	96	55	-2.5773131210557905	0.18578
SLC5A6	96	62	-1.3206006679745252	0.31461
SLC5A7	96	44	-3.434681505652363	0.14321
SLC6A1	96	53	-9.946292975860871	0.00054
SLC6A11	96	43	1.8172224911429582	0.71275
SLC6A12	96	49	1.421087160210934	0.67912
SLC6A13	96	39	1.348907287185911	0.65424
SLC6A14	96	39	0.34111018101442286	0.54012
SLC6A15	96	51	-2.514227218927501	0.19953
SLC6A16	96	52	-4.657315524059232	0.06025
SLC6A2	96	61	-1.114746781460373	0.34011
SLC6A20	96	34	4.342976827088642	0.87981
SLC6A3	96	25	2.4422277153546568	0.71671
SLC6A4	96	45	-1.6093145863145932	0.30696
SLC6A5	96	44	-0.18518614160079064	0.47677
SLC6A6	96	49	-4.709356590041684	0.06316
SLC6A7	96	47	1.4968227152747997	0.68766
SLC6A8	96	29	-0.9903631658841778	0.39883
SLC6A9	96	39	-0.6805296646222628	0.42083
SLC7A1	96	53	-7.514906826510424	0.00613
SLC7A10	96	30	2.778222299925692	0.76407
SLC7A11	96	27	-5.443121490772647	0.09812
SLC7A2	96	42	2.7279395000057742	0.79379
SLC7A4	96	49	0.8524398333765101	0.60888
SLC7A5	96	45	3.5717322315907096	0.86894
SLC7A6	96	51	-11.720817946003374	0.00012
SLC7A7	96	29	1.981572484134311	0.69198
SLC7A8	96	52	-0.7709809802018058	0.39599
SLC7A9	96	45	4.252836415818266	0.90806
SLC8A1	96	55	-3.4290880659066914	0.11821
SLC8A2	96	61	-5.495482039714417	0.02288
SLC9A1	96	51	1.580756012486659	0.70083
SLC9A2	96	42	-1.3924079784651293	0.33377
SLC9A3	96	50	4.605870017505857	0.93544
SLC9A3R1	96	66	-3.6837152914306035	0.08124
SLC9A3R2	96	50	-3.333439539893607	0.13671
SLC9A5	96	39	3.455621755879539	0.84275
SLC9A6	96	48	1.174829089046161	0.64955
SLC9A7	96	59	-1.310954444206355	0.31904
SLC9A8	96	54	-1.244731516911443	0.33617
SLCO1A2	96	35	-3.2988952713826545	0.17989
SLCO1B1	96	52	-0.4328113993761917	0.44122
SLCO1B3	96	67	-7.074758647368612	0.00356
SLCO1C1	96	57	1.8444432631460401	0.74057
SLCO2A1	96	26	-0.7273452310688601	0.43013
SLCO2B1	96	52	-0.28974984084854577	0.45967
SLCO3A1	96	40	1.9894805423280986	0.72257
SLCO4A1	96	49	-6.641286029496139	0.01663
SLCO4C1	96	42	3.9082510206143644	0.8797
SLCO5A1	96	44	2.195428484827177	0.75229
SLFN12	96	56	1.2216606574726272	0.66636
SLIRP	96	63	-14.859429992685387	1e-05
SLIT1	96	42	-2.4452936532336214	0.22753
SLIT2	96	37	-0.4571219070536441	0.44912
SLIT3	96	27	1.2900893010010044	0.62409
SLITRK3	96	58	-2.397223775033479	0.19678
SLITRK5	96	52	-6.474250951149819	0.01623
SLK	96	55	-3.0994132808331782	0.1418
SLMO1	96	49	-5.484998289687654	0.03781
SLMO2	96	57	-6.065768926818752	0.01695
SLN	96	53	-3.158585588854008	0.1418
SLPI	96	44	-1.6925221698460982	0.30006
SLTM	96	49	-6.7703080812709695	0.01488
SLURP1	96	56	-3.439821671620602	0.11503
SMA4	96	56	0.9926679690932028	0.63602
SMAD1	96	50	-8.652579196359905	0.00269
SMAD2	96	44	0.10723691561160767	0.51345
SMAD3	96	43	3.8749037731674156	0.88066
SMAD4	96	42	1.3137754219089077	0.65255
SMAD5	96	55	-9.356395321749744	0.00071
SMAD5-AS1	96	50	-3.021747148282065	0.15982
SMAD6	96	33	-1.702131473311089	0.32373
SMAD7	96	53	-0.03976492855382421	0.49574
SMAD9	96	52	-10.252361948187533	0.00044
SMAGP	96	65	-9.194719896946586	0.0004
SMAP1	96	37	-4.401286552455338	0.10836
SMARCA1	96	37	-0.8529654828102361	0.40284
SMARCA2	96	63	-5.095651513388589	0.03054
SMARCA4	96	52	-7.969215220633246	0.00445
SMARCA5	96	57	-4.3655958421771475	0.06273
SMARCAL1	96	49	0.6279215579596081	0.58023
SMARCB1	96	35	-1.2092724558522174	0.36848
SMARCC1	96	52	-0.2589071795025305	0.46379
SMARCC2	96	33	3.950821782122517	0.85423
SMARCD1	96	60	-2.898582834191577	0.14897
SMARCD2	96	63	-10.487175512508674	8e-05
SMARCD3	96	23	4.668147191883963	0.85252
SMARCE1	96	42	-5.227748824030637	0.05856
SMC1A	96	56	-3.246823656424568	0.12843
SMC2	96	75	-14.98159566927344	1e-05
SMC3	96	62	-10.726269797805925	7e-05
SMC4	96	75	-14.36889762032297	1e-05
SMC5	96	65	-5.950194439318105	0.01389
SMC6	96	60	-0.6637752281216462	0.40706
SMCHD1	96	71	-11.56441332305953	1e-05
SMCP	96	61	-2.6975308638556954	0.16087
SMCR7L	96	56	-3.7786035124435213	0.09386
SMEK1	96	56	-0.1602026336779939	0.47644
SMEK2	96	52	-7.756915008072877	0.00535
SMG1	96	51	5.080879372068222	0.95358
SMG5	96	37	-2.774734633275651	0.21595
SMG6	96	48	-2.350306031259685	0.22456
SMG7	96	54	-3.427777569381555	0.12184
SMG8	96	36	4.495643686984354	0.89255
SMG9	96	70	-7.145044366018097	0.00267
SMNDC1	96	44	-1.1559875576252001	0.35976
SMO	96	45	-2.8443637513957953	0.18803
SMOX	96	53	-8.169192918365844	0.00327
SMPD1	96	46	0.7151978976714674	0.58957
SMPD2	96	44	-6.7969153539480125	0.01957
SMPD3	96	47	6.1042022256825605	0.97326
SMPDL3A	96	35	-4.221579733595684	0.1232
SMPDL3B	96	54	2.026291822424205	0.75766
SMPX	96	39	-0.8943439358203864	0.39714
SMR3A	96	59	-6.704461394516443	0.00883
SMR3B	96	47	-3.8377510787061513	0.10904
SMS	96	58	-7.449175999638584	0.00429
SMTN	96	53	-15.342317119535629	1e-05
SMU1	96	50	-4.161664693296154	0.0861
SMUG1	96	61	-0.15119411631624172	0.47596
SMURF1	96	66	-1.3975775543391016	0.3007
SMURF2	96	57	-10.078547616422682	0.00025
SMYD2	96	61	-4.796561641566964	0.04041
SMYD3	96	43	1.3391256231937296	0.66023
SMYD5	96	60	-6.639492509695695	0.00888
SNAI1	96	49	3.266816868122988	0.8565
SNAI2	96	46	-1.0996552226275962	0.36266
SNAP23	96	34	1.9835505464350607	0.70763
SNAP25	96	56	-1.1645958187498895	0.34093
SNAP29	96	36	2.986295277495818	0.79742
SNAP91	96	51	2.091776744140829	0.7579
SNAPC1	96	54	-11.842380781389	5e-05
SNAPC2	96	35	2.8165188258526306	0.78401
SNAPC3	96	51	-3.301468208309626	0.13554
SNAPC4	96	41	-3.195882077408446	0.16809
SNAPC5	96	53	-7.948201915201398	0.00407
SNCA	96	40	-0.5509575297981475	0.43242
SNCAIP	96	31	-5.3870915646528506	0.08389
SNCB	96	55	-0.1371295630742978	0.48065
SNCG	96	23	2.158792695340205	0.68963
SND1	96	35	-3.10610253752489	0.19428
SNED1	96	44	-0.1960054955981558	0.47523
SNF8	96	42	0.09995162411217075	0.50925
SNHG3	96	47	2.868606029946571	0.82309
SNIP1	96	66	-4.426315096917533	0.04681
SNN	96	40	1.274682342156212	0.64703
SNORA21	96	51	-5.338311543834171	0.03854
SNPH	96	41	2.0789010801373484	0.73471
SNRK	96	55	-5.149922039341213	0.03837
SNRNP200	96	45	-0.7542405148166964	0.40565
SNRNP25	96	56	-8.48594515991074	0.00187
SNRNP27	96	68	-9.695180367109838	0.00016
SNRNP35	96	38	-1.3751896619291868	0.34481
SNRNP40	96	78	-14.917737892079616	1e-05
SNRNP70	96	28	1.0038786944557534	0.59808
SNRPA	96	59	-10.016612655793178	0.00025
SNRPA1	96	69	-13.154887238183695	1e-05
SNRPB	96	67	-11.708727197150644	1e-05
SNRPB2	96	47	-6.044678607026317	0.02833
SNRPC	96	58	-6.495073305750998	0.01076
SNRPD1	96	61	-16.327865414344686	1e-05
SNRPD2	96	57	0.6908622958564056	0.59373
SNRPD3	96	59	-8.538269042296935	0.00128
SNRPE	96	65	-1.8215777686088213	0.24759
SNRPF	96	59	-10.551243290118663	0.00015
SNRPG	96	66	-9.073760995820761	0.0004
SNRPN	96	40	-0.357393247988179	0.45608
SNTA1	96	36	-1.559687278522048	0.3261
SNTB1	96	47	-2.8784671310858627	0.17777
SNTB2	96	56	-5.928926482113686	0.01963
SNTG2	96	37	7.883762699385698	0.98466
SNUPN	96	44	-3.501337753045993	0.1385
SNW1	96	55	-10.86000321157625	0.0001
SNX1	96	52	-1.5167254945561957	0.30217
SNX10	96	61	-0.7465496068033002	0.38998
SNX11	96	70	-5.097144881209996	0.02322
SNX13	96	38	-0.5022241693032415	0.44027
SNX15	96	32	0.5344519822664531	0.55893
SNX16	96	56	-2.8564332044864216	0.15863
SNX17	96	45	1.5758884997462985	0.68979
SNX19	96	57	-8.14646925637587	0.00231
SNX2	96	33	-3.816097653251788	0.15487
SNX24	96	52	-2.384740806817325	0.21052
SNX27	96	47	0.9376002212069638	0.62241
SNX29	96	49	4.06717279164973	0.90611
SNX3	96	39	-3.049443770845683	0.18773
SNX4	96	42	-8.796855248116248	0.00518
SNX5	96	50	-10.629525347340682	0.00037
SNX6	96	24	-1.058994488891927	0.40327
SNX7	96	46	-0.5809675371060072	0.42637
SOAT1	96	58	-5.119648858750933	0.03561
SOAT2	96	54	1.743787413276017	0.72749
SOBP	96	52	0.10897705530792381	0.51409
SOCS1	96	57	-0.837927319402611	0.38124
SOCS2	96	61	-3.3181769752168067	0.1126
SOCS3	96	47	0.7366910599447162	0.59762
SOCS5	96	73	-14.902618849038971	1e-05
SOCS6	96	67	-3.360857076866791	0.09965
SOCS7	96	58	-1.401670133509777	0.31007
SOD1	96	48	0.9053378474548032	0.61613
SOD2	96	34	-2.2485050599133074	0.27081
SOD3	96	39	0.0713824492927607	0.50849
SOHLH2	96	50	-1.611344158533655	0.29666
SOLH	96	65	-4.473651385766736	0.04707
SON	96	60	-2.7978373072798237	0.15725
SORBS1	96	45	-0.3392183501743748	0.45747
SORBS2	96	63	-4.930317228070681	0.03483
SORBS3	96	61	-4.315888465269099	0.05749
SORCS3	96	59	0.5097764171074822	0.57285
SORD	96	48	-1.7496700685863567	0.28647
SORL1	96	59	-2.139642123325596	0.22154
SORT1	96	50	-5.332515007166012	0.03992
SOS1	96	39	3.893417165817919	0.87028
SOS2	96	28	-2.3557284939465815	0.27633
SOSTDC1	96	40	-5.519201116434969	0.05331
SOX1	96	57	-0.2850899067432595	0.45756
SOX10	96	59	-4.308607859098161	0.06024
SOX11	96	47	2.2708727187633873	0.76962
SOX12	96	28	2.3063394065415337	0.717
SOX13	96	43	0.7130901934112563	0.58767
SOX14	96	48	-0.9768158956226332	0.37568
SOX15	96	34	-3.092002203305278	0.20215
SOX17	96	29	-1.356871649771287	0.36381
SOX18	96	48	-0.35275723563625755	0.45638
SOX2	96	42	0.7821700224285344	0.59152
SOX21	96	35	4.721293745155537	0.90351
SOX3	96	41	4.852139841295885	0.92384
SOX30	96	65	0.09845299779732615	0.51581
SOX4	96	28	-1.9019009876015696	0.31478
SOX5	96	52	-3.329267683166922	0.13189
SOX9	96	46	-10.009194833405761	0.00106
SP1	96	61	-4.7045086610432305	0.04329
SP100	96	21	-1.9443298548819197	0.3357
SP110	96	25	0.7381407771525963	0.56924
SP140	96	63	-2.7205557446016266	0.15744
SP140L	96	34	-1.619555842612794	0.33046
SP2	96	56	-0.6852943895116146	0.40385
SP3	96	67	-9.409890191566108	0.00013
SP3P	96	50	4.876748203574081	0.94596
SP4	96	58	-4.089480159552734	0.07383
SPA17	96	61	-10.497412367286431	8e-05
SPACA1	96	43	-0.7129485665146396	0.4138
SPAG1	96	65	-13.054820829650879	1e-05
SPAG11A	96	55	-4.763264474278027	0.05122
SPAG11B	96	53	-5.0035806584429166	0.04601
SPAG16	96	35	3.7686689770084913	0.85187
SPAG4	96	52	-5.023384298720925	0.04726
SPAG5	96	62	-14.8307457146282	1e-05
SPAG6	96	46	-9.399497020547326	0.00198
SPAG7	96	45	-2.010833112007007	0.26545
SPAG8	96	29	-0.23038062644114676	0.47464
SPAG9	96	35	4.907027512325999	0.91161
SPAM1	96	48	0.7700549232263069	0.59906
SPANXC	96	51	1.1621838087987943	0.65008
SPARC	96	39	1.342960344900737	0.65364
SPARCL1	96	46	0.15045597303176192	0.51912
SPAST	96	43	-0.5278812699844633	0.4364
SPATA2	96	68	-7.370718457683161	0.00227
SPATA20	96	18	0.8209324444444264	0.56975
SPATA2L	96	23	0.22734811913986352	0.52006
SPATA5L1	96	65	-14.109824771481382	1e-05
SPATA6	96	52	-8.569599582264136	0.00259
SPATA7	96	32	2.220195951607282	0.72355
SPATS2	96	60	-7.388189110425885	0.00408
SPATS2L	96	61	-14.30975186902964	1e-05
SPC25	96	72	-15.71501048120859	1e-05
SPCS1	96	46	-8.63945640759095	0.00389
SPCS3	96	63	-9.679804813721663	0.00017
SPDEF	96	56	-4.850366907396618	0.04587
SPECC1L	96	51	-9.267917836892762	0.00132
SPEF1	96	40	3.048880919243343	0.81562
SPEG	96	30	0.30137994668835655	0.53072
SPEN	96	52	5.258092593497079	0.96012
SPG11	96	35	1.3659574815358655	0.65114
SPG20	96	50	2.5513201334068705	0.80256
SPG21	96	30	0.8192729606293543	0.58336
SPG7	96	36	1.487566016623444	0.65923
SPHK1	96	65	-7.81721266466398	0.00177
SPHK2	96	57	-5.015195398921092	0.04008
SPI1	96	34	1.3275248308917087	0.64326
SPIB	96	57	-0.31344258079248416	0.4532
SPICE1	96	53	5.246317837170395	0.96155
SPIN1	96	48	-0.2552308725970691	0.4687
SPIN2A	96	38	1.9593970945577865	0.7168
SPINK1	96	41	-4.5480773276631075	0.08712
SPINK2	96	43	-2.2826308615588076	0.24414
SPINK4	96	28	1.2340299878153174	0.62045
SPINK5	96	68	-10.535021155755642	6e-05
SPINLW1	96	63	-3.6954566991522895	0.08716
SPINT1	96	26	-0.08884943401013994	0.49138
SPINT2	96	36	0.7616269352071393	0.58243
SPINT3	96	58	-4.09191326573043	0.07376
SPN	96	36	-3.2889493717100193	0.17469
SPO11	96	64	4.188246300660029	0.94045
SPOCK1	96	39	2.446204874622	0.76257
SPOCK2	96	42	0.5656308455456982	0.56651
SPOCK3	96	40	-1.224058225758118	0.35454
SPON1	96	34	2.289852278923237	0.7358
SPON2	96	26	-2.2800385122352513	0.29049
SPOP	96	42	-3.4092765245635843	0.15103
SPP1	96	72	4.855988133493915	0.97225
SPP2	96	66	-5.4444814053988955	0.01966
SPPL2B	96	40	-2.455634978821625	0.23226
SPR	96	34	0.014976242407155867	0.50273
SPRED2	96	50	-0.9354119728235917	0.37796
SPRR1A	96	66	-14.320495066137308	1e-05
SPRR1B	96	70	-11.366729719200709	2e-05
SPRR2B	96	65	-4.090583204916957	0.06259
SPRR2C	96	52	-3.9894877518129164	0.09087
SPRR3	96	58	-10.64418597534843	0.00016
SPRY1	96	43	-1.816630341567215	0.29041
SPRY2	96	63	-10.85637904140795	3e-05
SPRY4	96	48	-11.50197169985966	0.00019
SPRYD7	96	57	-4.551438091206715	0.05522
SPSB1	96	26	0.6425721981617358	0.56066
SPSB3	96	28	-0.15541180526103224	0.48277
SPTA1	96	51	1.561652614322378	0.69856
SPTAN1	96	56	-12.14337208089792	4e-05
SPTB	96	47	1.3552934753464778	0.67143
SPTBN1	96	38	1.9346064694772356	0.71413
SPTBN2	96	58	-4.342160337626978	0.06178
SPTBN4	96	43	2.3518878883621874	0.76473
SPTBN5	96	45	0.5440745079226551	0.56943
SPTLC1	96	64	-9.61545352978982	0.00017
SPTLC2	96	45	-5.589289721169869	0.04248
SPTLC3	96	36	2.236761391004231	0.73377
SPTSSA	96	50	-3.651181479912085	0.11503
SQLE	96	24	0.3955077073509148	0.53767
SQRDL	96	62	-3.438219916472798	0.10501
